user_id,new_user,age,sex,country,device,operative_system,source,total_pages_visited,home_page,listing_page,product_page,payment_page,confirmation_page
19799,1,31,Female,US,desktop,windows,Direct,3,1,1,1,0,0
56713,1,24,Male,US,desktop,linux,Ads,3,1,1,1,0,0
71661,1,25,Female,China,mobile,iOS,Seo,3,1,0,0,0,0
26375,1,23,Female,China,desktop,windows,Seo,7,1,0,0,0,0
77714,1,27,Male,US,mobile,android,Seo,3,1,1,1,0,0
4812,1,26,Female,US,desktop,windows,Seo,4,1,1,1,0,0
2727,0,27,Female,US,desktop,windows,Direct,11,1,1,1,1,1
69737,0,38,Male,UK,desktop,mac,Direct,3,1,1,1,0,0
59909,1,30,Female,US,desktop,windows,Seo,3,1,1,1,0,0
47146,0,35,Female,US,mobile,android,Seo,4,1,1,1,0,0
47542,0,25,Male,US,mobile,iOS,Direct,2,1,1,0,0,0
47903,0,25,Female,US,mobile,iOS,Direct,3,1,1,1,0,0
24329,0,18,Male,US,desktop,windows,Direct,7,1,1,1,0,0
68345,0,28,Male,US,desktop,mac,Direct,3,1,0,0,0,0
21508,0,26,Female,US,mobile,android,Direct,3,1,1,1,0,0
44902,0,24,Male,US,desktop,windows,Seo,4,1,1,1,0,0
14614,0,23,Male,Germany,mobile,iOS,Direct,3,1,1,0,0,0
58442,1,37,Female,US,desktop,windows,Seo,2,1,1,0,0,0
85635,0,22,Female,UK,mobile,iOS,Seo,22,1,1,1,0,0
56858,0,31,Male,Germany,desktop,windows,Direct,3,1,1,1,0,0
85525,0,17,Female,UK,desktop,windows,Direct,7,1,0,0,0,0
44825,1,21,Female,UK,desktop,windows,Seo,7,1,1,1,0,0
28625,0,47,Female,China,desktop,windows,Ads,4,1,1,1,1,0
65196,1,19,Male,China,desktop,mac,Seo,8,1,1,1,0,0
19023,1,30,Female,US,mobile,android,Seo,5,1,0,0,0,0
23710,1,22,Female,US,mobile,android,Direct,3,1,1,1,0,0
86563,0,44,Male,US,mobile,iOS,Seo,2,1,1,0,0,0
5408,1,36,Female,China,mobile,iOS,Seo,3,1,1,1,0,0
8156,1,28,Female,China,desktop,windows,Seo,4,1,1,1,1,0
82239,1,36,Male,China,mobile,iOS,Ads,4,1,1,1,0,0
60083,1,45,Male,US,mobile,android,Seo,9,1,1,0,0,0
59296,0,30,Male,US,desktop,mac,Direct,10,1,1,1,0,0
46388,0,34,Female,US,mobile,android,Direct,25,1,1,1,1,1
48286,0,37,Male,US,mobile,android,Direct,7,1,0,0,0,0
4576,0,28,Female,US,desktop,windows,Direct,4,1,1,0,0,0
8779,1,31,Female,US,desktop,windows,Direct,9,1,1,1,0,0
52167,0,19,Male,US,mobile,android,Direct,15,1,0,0,0,0
57936,1,27,Female,US,desktop,windows,Seo,3,1,1,1,0,0
56164,0,38,Male,China,mobile,iOS,Direct,8,1,1,1,0,0
26141,0,22,Female,US,desktop,windows,Direct,15,1,1,1,1,1
84229,0,42,Female,US,desktop,mac,Direct,4,1,1,0,0,0
33326,0,42,Female,US,mobile,android,Direct,5,1,0,0,0,0
60662,0,19,Female,US,desktop,windows,Direct,3,1,1,1,0,0
49723,0,39,Female,China,desktop,linux,Direct,14,1,0,0,0,0
22570,1,29,Female,UK,mobile,iOS,Ads,3,1,1,0,0,0
48024,0,27,Female,US,desktop,windows,Direct,3,1,0,0,0,0
75195,1,23,Female,US,mobile,other,Seo,10,1,1,0,0,0
72148,0,40,Female,US,mobile,iOS,Direct,3,1,1,0,0,0
21839,0,35,Male,UK,desktop,windows,Direct,3,1,1,1,0,0
85371,0,45,Female,US,mobile,android,Direct,7,1,1,1,0,0
21334,0,47,Female,US,mobile,iOS,Direct,5,1,1,1,0,0
64630,0,32,Female,UK,mobile,iOS,Direct,5,1,1,1,0,0
15378,1,40,Female,UK,mobile,android,Seo,4,1,1,0,0,0
29934,1,56,Male,US,desktop,mac,Seo,6,1,1,0,0,0
61528,0,26,Female,Germany,desktop,mac,Direct,5,1,1,1,0,0
28705,1,30,Female,US,mobile,other,Direct,16,1,0,0,0,0
53947,0,20,Female,Germany,desktop,windows,Direct,4,1,1,1,0,0
57755,1,35,Male,UK,desktop,linux,Seo,2,1,1,0,0,0
51522,1,22,Female,US,mobile,iOS,Seo,7,1,1,1,0,0
18334,1,24,Female,China,desktop,windows,Ads,7,1,1,0,0,0
19734,0,24,Male,US,mobile,android,Seo,6,1,0,0,0,0
50373,0,20,Female,US,mobile,iOS,Direct,3,1,0,0,0,0
73287,1,45,Female,China,mobile,iOS,Seo,3,1,1,1,0,0
25826,0,35,Female,UK,desktop,other,Direct,3,1,1,1,0,0
8168,0,34,Female,US,mobile,other,Direct,1,1,0,0,0,0
14307,0,24,Female,US,desktop,windows,Direct,9,1,0,0,0,0
4134,1,27,Female,US,desktop,windows,Seo,3,1,1,1,0,0
73512,0,31,Female,Germany,desktop,windows,Direct,3,1,1,1,0,0
44186,0,22,Female,US,desktop,windows,Direct,6,1,1,1,0,0
28121,1,47,Male,US,mobile,iOS,Ads,8,1,1,1,0,0
34216,0,33,Female,US,desktop,mac,Seo,6,1,1,1,0,0
82180,0,34,Male,US,mobile,android,Direct,6,1,1,0,0,0
79353,1,36,Male,Germany,desktop,linux,Seo,14,1,0,0,0,0
65838,0,36,Female,US,mobile,iOS,Ads,5,1,1,1,0,0
24025,0,23,Male,US,desktop,windows,Direct,2,1,1,0,0,0
17625,1,22,Female,US,desktop,mac,Direct,4,1,1,0,0,0
74951,1,45,Female,China,desktop,mac,Direct,3,1,1,1,0,0
35250,0,37,Male,US,mobile,android,Seo,8,1,1,0,0,0
61000,0,33,Female,US,mobile,iOS,Direct,1,1,0,0,0,0
64193,0,34,Male,China,mobile,android,Direct,3,1,1,1,0,0
49432,0,33,Male,US,mobile,android,Direct,5,1,1,0,0,0
70833,1,26,Female,China,mobile,iOS,Seo,7,1,0,0,0,0
87299,0,20,Male,Germany,mobile,other,Ads,7,1,1,1,0,0
47831,1,21,Female,US,desktop,windows,Ads,1,1,0,0,0,0
37605,0,38,Female,US,desktop,windows,Direct,4,1,1,1,0,0
77678,1,32,Female,US,mobile,other,Seo,4,1,1,1,0,0
30062,0,28,Male,UK,desktop,linux,Direct,2,1,0,0,0,0
81705,0,34,Male,UK,mobile,iOS,Direct,3,1,1,1,0,0
10113,0,29,Female,China,desktop,mac,Direct,1,1,0,0,0,0
42911,1,30,Female,UK,mobile,iOS,Seo,9,1,1,0,0,0
62365,0,38,Female,UK,mobile,android,Direct,8,1,1,0,0,0
79721,1,26,Male,China,mobile,iOS,Seo,5,1,1,0,0,0
27263,1,30,Female,Germany,desktop,mac,Seo,5,1,1,1,1,1
24363,1,24,Male,US,desktop,windows,Seo,5,1,1,0,0,0
9943,1,24,Female,China,desktop,windows,Seo,5,1,1,1,0,0
78477,0,29,Male,US,desktop,mac,Direct,3,1,1,1,0,0
61093,0,38,Male,UK,mobile,android,Direct,7,1,1,1,0,0
74637,0,17,Male,US,mobile,android,Direct,4,1,0,0,0,0
50126,0,35,Female,US,desktop,windows,Direct,6,1,1,0,0,0
81633,0,17,Female,China,mobile,iOS,Direct,11,1,1,0,0,0
37886,1,34,Male,China,mobile,iOS,Seo,7,1,1,1,0,0
42378,0,23,Female,UK,desktop,windows,Direct,5,1,0,0,0,0
27479,0,53,Male,US,mobile,android,Ads,3,1,1,1,0,0
76693,0,23,Male,US,desktop,windows,Direct,4,1,1,1,0,0
43803,0,22,Female,China,desktop,windows,Ads,3,1,1,1,0,0
45114,0,32,Female,China,mobile,iOS,Direct,5,1,1,1,0,0
15128,0,51,Male,US,mobile,android,Direct,10,1,0,0,0,0
5976,0,45,Male,US,mobile,iOS,Direct,4,1,1,0,0,0
69682,0,20,Female,US,desktop,mac,Direct,2,1,1,0,0,0
75,0,30,Male,UK,mobile,iOS,Direct,2,1,1,0,0,0
5096,0,27,Female,Germany,mobile,android,Direct,3,1,1,1,0,0
9784,0,19,Female,China,mobile,other,Direct,9,1,1,1,0,0
47439,0,34,Female,UK,desktop,windows,Ads,3,1,1,0,0,0
8150,0,34,Male,China,mobile,iOS,Seo,3,1,1,1,0,0
66424,0,36,Female,China,desktop,windows,Direct,6,1,1,1,1,0
30852,0,28,Female,Germany,mobile,iOS,Direct,3,1,1,1,0,0
74295,0,32,Male,US,mobile,iOS,Direct,5,1,1,0,0,0
45274,1,29,Female,UK,desktop,windows,Seo,3,1,1,1,0,0
34097,0,27,Female,US,mobile,iOS,Direct,21,1,1,1,1,1
47272,1,18,Female,UK,desktop,windows,Ads,13,1,0,0,0,0
36283,1,30,Female,US,mobile,iOS,Seo,3,1,0,0,0,0
34681,1,17,Female,US,mobile,android,Seo,7,1,0,0,0,0
29397,1,29,Female,China,desktop,windows,Seo,21,1,1,0,0,0
56563,0,39,Female,US,mobile,iOS,Direct,16,1,0,0,0,0
7590,0,41,Female,US,desktop,windows,Direct,2,1,1,0,0,0
6701,0,27,Male,UK,mobile,android,Direct,6,1,1,1,0,0
62198,0,31,Male,China,desktop,mac,Direct,7,1,0,0,0,0
34641,1,28,Female,China,mobile,iOS,Seo,3,1,1,0,0,0
53620,0,20,Male,US,mobile,iOS,Direct,7,1,1,1,1,0
70397,1,33,Female,China,mobile,iOS,Seo,5,1,1,1,0,0
73983,0,20,Male,US,mobile,iOS,Direct,3,1,0,0,0,0
41360,1,27,Female,US,desktop,windows,Ads,11,1,1,1,0,0
45802,0,24,Male,US,mobile,iOS,Direct,8,1,0,0,0,0
40792,0,43,Female,US,mobile,android,Direct,6,1,0,0,0,0
1067,0,25,Male,US,mobile,android,Direct,5,1,1,1,0,0
7127,0,33,Male,US,mobile,android,Direct,3,1,1,1,0,0
80538,0,22,Male,China,desktop,windows,Direct,4,1,1,1,0,0
75467,0,23,Female,US,mobile,android,Direct,4,1,1,1,0,0
57415,0,22,Male,UK,mobile,android,Seo,9,1,1,0,0,0
24915,0,26,Female,US,mobile,iOS,Seo,2,1,1,0,0,0
835,0,24,Female,UK,mobile,android,Direct,5,1,1,1,0,0
17108,0,27,Male,US,desktop,windows,Direct,7,1,1,1,0,0
35680,0,38,Female,UK,desktop,mac,Direct,3,1,1,1,0,0
11502,1,37,Male,China,mobile,iOS,Seo,7,1,1,1,0,0
51245,0,36,Female,US,mobile,android,Direct,3,1,1,1,0,0
86914,0,29,Male,US,mobile,android,Seo,4,1,1,1,0,0
44691,0,25,Male,US,mobile,iOS,Ads,5,1,0,0,0,0
63684,1,23,Female,US,mobile,iOS,Seo,5,1,1,1,0,0
74666,0,38,Female,US,desktop,windows,Seo,9,1,1,1,0,0
39323,0,45,Male,China,desktop,linux,Direct,3,1,1,1,0,0
21140,1,28,Male,US,mobile,android,Ads,8,1,0,0,0,0
35387,0,33,Male,US,mobile,android,Direct,9,1,1,1,0,0
13350,0,30,Male,US,mobile,iOS,Direct,5,1,1,1,0,0
39157,1,22,Female,Germany,mobile,iOS,Ads,3,1,1,0,0,0
61506,1,30,Male,China,desktop,windows,Ads,7,1,0,0,0,0
5323,0,41,Female,US,desktop,windows,Direct,4,1,1,0,0,0
83437,0,41,Male,US,mobile,iOS,Direct,3,1,0,0,0,0
13224,0,51,Male,China,desktop,windows,Direct,10,1,1,1,0,0
57662,1,19,Male,US,mobile,android,Seo,14,1,1,0,0,0
47042,0,28,Female,US,desktop,windows,Direct,3,1,1,1,0,0
47686,0,25,Male,US,desktop,windows,Seo,3,1,1,1,0,0
85661,0,21,Male,US,mobile,iOS,Ads,6,1,1,1,0,0
46465,0,27,Male,China,mobile,android,Direct,3,1,1,1,0,0
5633,1,30,Female,Germany,desktop,windows,Seo,7,1,1,1,0,0
3828,0,31,Male,UK,mobile,android,Direct,4,1,1,1,0,0
51946,0,23,Female,China,desktop,windows,Direct,10,1,1,1,0,0
55295,1,28,Female,China,desktop,windows,Seo,1,1,0,0,0,0
67338,0,24,Female,China,mobile,android,Direct,7,1,1,1,0,0
29017,0,24,Female,US,mobile,other,Seo,2,1,0,0,0,0
55892,0,37,Female,UK,mobile,iOS,Direct,4,1,1,1,0,0
35880,1,30,Female,US,desktop,mac,Seo,3,1,1,1,0,0
79638,1,23,Female,US,mobile,iOS,Ads,4,1,1,1,0,0
33600,0,22,Female,China,desktop,windows,Direct,7,1,0,0,0,0
67376,0,30,Female,US,mobile,other,Direct,4,1,1,0,0,0
7547,0,44,Female,China,mobile,iOS,Direct,5,1,0,0,0,0
4456,0,30,Female,US,desktop,windows,Direct,4,1,1,1,0,0
15979,0,27,Female,China,mobile,android,Ads,12,1,0,0,0,0
51155,0,25,Female,China,mobile,android,Direct,3,1,1,1,0,0
82767,0,28,Female,China,desktop,windows,Direct,2,1,1,0,0,0
26098,0,31,Female,China,mobile,android,Direct,4,1,1,1,0,0
35304,0,31,Female,US,mobile,android,Direct,7,1,0,0,0,0
59960,0,26,Female,US,mobile,android,Direct,6,1,1,1,0,0
77694,0,26,Male,UK,desktop,windows,Direct,3,1,1,0,0,0
78803,0,28,Male,China,mobile,iOS,Direct,4,1,1,1,1,0
18107,0,23,Male,UK,desktop,mac,Direct,2,1,1,0,0,0
45883,0,25,Female,UK,mobile,iOS,Direct,2,1,1,0,0,0
16451,0,35,Female,China,mobile,android,Direct,7,1,1,1,0,0
9130,0,41,Female,UK,mobile,iOS,Direct,4,1,1,1,0,0
15346,1,25,Male,US,mobile,iOS,Seo,3,1,1,1,0,0
70508,0,19,Female,US,mobile,android,Direct,6,1,1,0,0,0
10616,0,25,Female,US,desktop,windows,Direct,5,1,0,0,0,0
3428,0,33,Male,US,desktop,windows,Direct,14,1,1,1,0,0
53849,0,47,Male,US,mobile,iOS,Direct,5,1,1,1,0,0
10852,0,20,Male,UK,mobile,android,Direct,6,1,1,1,0,0
61820,0,26,Female,US,mobile,android,Seo,4,1,1,0,0,0
34382,1,39,Female,Germany,desktop,windows,Seo,4,1,1,1,0,0
4757,1,34,Male,US,desktop,windows,Seo,9,1,1,0,0,0
70263,0,26,Female,US,mobile,iOS,Direct,5,1,1,1,0,0
9041,0,37,Male,UK,desktop,windows,Seo,7,1,1,0,0,0
75725,1,21,Female,China,mobile,iOS,Seo,8,1,1,1,0,0
88954,0,34,Male,China,desktop,mac,Ads,5,1,1,0,0,0
15720,0,26,Male,US,desktop,windows,Seo,6,1,1,1,0,0
21692,1,26,Male,US,mobile,iOS,Ads,3,1,1,1,0,0
18170,0,17,Male,China,mobile,iOS,Ads,2,1,1,0,0,0
82451,0,25,Male,China,desktop,windows,Direct,4,1,1,1,1,0
60514,0,26,Female,China,desktop,mac,Direct,3,1,0,0,0,0
75535,0,40,Male,US,mobile,iOS,Direct,3,1,1,1,0,0
5244,1,37,Female,US,mobile,other,Ads,7,1,1,1,0,0
27474,0,57,Male,US,desktop,windows,Direct,7,1,1,1,0,0
6784,0,21,Female,US,mobile,iOS,Direct,8,1,0,0,0,0
75001,0,47,Female,US,mobile,iOS,Direct,5,1,1,1,0,0
88272,0,29,Male,China,desktop,windows,Direct,3,1,1,1,0,0
33406,0,33,Female,US,mobile,iOS,Seo,2,1,1,0,0,0
17231,1,47,Male,US,mobile,android,Seo,5,1,0,0,0,0
10227,1,23,Male,US,desktop,windows,Seo,3,1,1,1,0,0
29444,0,27,Male,US,mobile,iOS,Direct,3,1,1,1,0,0
13628,0,33,Female,US,desktop,windows,Seo,4,1,1,1,0,0
85197,0,35,Female,US,mobile,other,Direct,3,1,0,0,0,0
87514,0,26,Male,UK,mobile,android,Seo,5,1,0,0,0,0
66694,0,36,Female,UK,desktop,windows,Direct,18,1,1,1,1,0
642,0,19,Female,UK,mobile,other,Direct,4,1,0,0,0,0
17568,0,24,Female,US,desktop,windows,Direct,3,1,1,1,0,0
43717,1,32,Female,UK,desktop,windows,Ads,6,1,1,1,0,0
67585,0,34,Male,US,desktop,windows,Direct,5,1,0,0,0,0
22734,0,49,Female,US,desktop,windows,Direct,2,1,0,0,0,0
21480,0,23,Female,UK,desktop,windows,Direct,6,1,1,0,0,0
84730,0,22,Male,UK,mobile,other,Direct,3,1,1,1,0,0
58854,0,27,Female,US,desktop,windows,Direct,8,1,1,0,0,0
40386,0,38,Male,UK,mobile,android,Direct,2,1,0,0,0,0
62298,0,33,Female,Germany,mobile,iOS,Direct,3,1,1,0,0,0
7177,0,31,Male,US,desktop,windows,Direct,3,1,1,1,0,0
45674,0,19,Male,China,desktop,windows,Direct,1,1,0,0,0,0
485,0,21,Male,US,mobile,iOS,Direct,4,1,1,0,0,0
15645,0,34,Female,China,mobile,android,Direct,10,1,0,0,0,0
63268,0,30,Female,US,desktop,mac,Direct,1,1,0,0,0,0
74900,0,41,Female,US,desktop,windows,Direct,3,1,1,1,0,0
877,0,36,Male,US,mobile,iOS,Direct,5,1,1,1,0,0
22715,1,24,Male,China,mobile,iOS,Direct,5,1,1,1,0,0
78228,0,44,Female,US,mobile,android,Direct,3,1,1,1,0,0
74620,0,32,Male,China,mobile,android,Direct,2,1,0,0,0,0
75363,0,30,Male,US,desktop,windows,Direct,3,1,1,1,0,0
68212,0,49,Female,US,mobile,iOS,Direct,7,1,0,0,0,0
87237,0,31,Male,US,desktop,windows,Direct,5,1,1,1,0,0
30743,0,42,Male,China,mobile,android,Direct,3,1,1,1,0,0
22590,1,18,Male,US,desktop,linux,Seo,8,1,1,0,0,0
78782,1,30,Male,US,mobile,iOS,Seo,4,1,1,1,1,0
73060,1,34,Female,US,mobile,iOS,Ads,3,1,1,1,0,0
49632,0,35,Male,US,desktop,windows,Direct,4,1,0,0,0,0
34657,0,25,Female,Germany,mobile,iOS,Direct,5,1,0,0,0,0
36351,0,26,Female,UK,mobile,iOS,Seo,6,1,1,1,0,0
31672,0,41,Female,US,mobile,other,Direct,6,1,1,0,0,0
51399,0,35,Male,US,desktop,mac,Direct,2,1,0,0,0,0
84160,0,17,Male,US,mobile,android,Direct,2,1,1,0,0,0
65346,1,23,Female,US,desktop,windows,Ads,7,1,1,1,0,0
13973,1,36,Female,US,mobile,android,Seo,6,1,1,1,0,0
48856,0,19,Male,UK,desktop,windows,Ads,6,1,1,0,0,0
2480,0,40,Male,China,desktop,mac,Direct,6,1,0,0,0,0
15832,0,33,Male,Germany,mobile,android,Ads,10,1,1,1,0,0
40446,0,43,Male,US,desktop,mac,Direct,14,1,0,0,0,0
48098,0,23,Male,UK,mobile,iOS,Direct,2,1,1,0,0,0
37935,0,36,Male,China,desktop,windows,Direct,5,1,1,1,0,0
60294,0,33,Male,US,mobile,iOS,Direct,3,1,1,1,0,0
35071,0,42,Female,UK,desktop,windows,Direct,2,1,1,0,0,0
40214,1,33,Male,US,mobile,iOS,Seo,5,1,1,0,0,0
62260,0,34,Male,US,mobile,iOS,Direct,2,1,1,0,0,0
9101,1,50,Female,US,desktop,windows,Seo,2,1,1,0,0,0
72852,0,29,Female,US,mobile,iOS,Direct,8,1,1,1,0,0
843,1,34,Female,US,mobile,android,Ads,11,1,1,1,0,0
43610,1,17,Female,US,mobile,other,Seo,6,1,1,1,0,0
70161,0,31,Male,US,mobile,iOS,Direct,6,1,1,1,0,0
38554,1,28,Female,Germany,desktop,windows,Seo,1,1,0,0,0,0
19689,0,23,Male,UK,desktop,windows,Direct,4,1,1,1,1,0
62900,0,37,Female,Germany,mobile,iOS,Direct,7,1,1,0,0,0
62772,0,46,Male,US,desktop,windows,Direct,3,1,1,1,0,0
47814,0,24,Female,UK,mobile,other,Ads,4,1,0,0,0,0
19187,0,30,Female,China,mobile,android,Direct,2,1,1,0,0,0
70169,0,53,Female,China,desktop,windows,Direct,7,1,1,1,0,0
8129,0,35,Male,UK,mobile,android,Direct,4,1,1,1,0,0
37997,0,34,Female,China,mobile,android,Direct,6,1,0,0,0,0
55232,0,29,Female,US,desktop,mac,Ads,5,1,1,1,0,0
49055,0,17,Female,UK,desktop,mac,Direct,4,1,1,1,0,0
15738,0,38,Female,US,desktop,windows,Direct,3,1,1,0,0,0
38830,0,44,Female,UK,mobile,other,Direct,1,1,0,0,0,0
36349,0,32,Female,UK,mobile,android,Direct,3,1,1,1,0,0
34229,1,43,Female,US,mobile,iOS,Seo,3,1,1,1,0,0
30095,1,27,Female,US,mobile,iOS,Seo,2,1,1,0,0,0
81389,0,35,Female,US,desktop,mac,Ads,8,1,1,0,0,0
11149,0,32,Male,US,desktop,windows,Seo,8,1,1,0,0,0
49110,1,27,Female,US,mobile,android,Ads,8,1,1,0,0,0
8511,0,36,Female,US,mobile,iOS,Direct,3,1,1,1,0,0
1863,0,23,Male,US,desktop,mac,Direct,10,1,1,1,0,0
71573,0,18,Male,UK,mobile,android,Direct,6,1,0,0,0,0
52519,0,25,Female,UK,mobile,android,Direct,7,1,0,0,0,0
53943,0,24,Female,UK,desktop,windows,Direct,9,1,1,1,0,0
54109,0,26,Male,UK,desktop,windows,Seo,2,1,1,0,0,0
35109,0,27,Male,UK,mobile,iOS,Ads,13,1,1,0,0,0
86015,0,17,Male,US,mobile,iOS,Ads,3,1,1,1,0,0
74916,0,26,Female,US,desktop,windows,Ads,3,1,0,0,0,0
29734,1,26,Female,US,desktop,windows,Seo,4,1,0,0,0,0
4365,0,25,Male,US,mobile,android,Direct,4,1,1,1,0,0
62374,0,36,Female,China,mobile,android,Direct,2,1,1,0,0,0
11231,1,40,Female,China,desktop,windows,Ads,2,1,0,0,0,0
36880,1,32,Female,UK,desktop,windows,Seo,3,1,1,1,0,0
54174,0,18,Male,US,mobile,iOS,Direct,6,1,1,0,0,0
3170,0,40,Female,US,desktop,windows,Direct,3,1,1,1,0,0
17322,0,28,Female,China,mobile,iOS,Direct,3,1,0,0,0,0
75640,1,39,Female,China,mobile,iOS,Ads,4,1,1,1,0,0
9244,0,52,Female,China,desktop,windows,Ads,4,1,0,0,0,0
79764,0,36,Female,China,mobile,android,Direct,5,1,1,0,0,0
43556,0,17,Female,China,desktop,mac,Direct,3,1,1,1,0,0
49962,0,25,Female,UK,desktop,windows,Direct,1,1,0,0,0,0
23501,0,32,Male,US,desktop,windows,Direct,3,1,1,1,0,0
8426,0,37,Male,US,mobile,other,Direct,1,1,0,0,0,0
32635,0,27,Male,US,desktop,windows,Direct,7,1,1,1,0,0
69104,0,27,Female,US,mobile,iOS,Direct,25,1,1,1,1,1
85930,0,66,Female,US,mobile,iOS,Seo,6,1,1,1,0,0
62856,0,28,Female,US,desktop,windows,Direct,7,1,1,1,1,0
16974,0,31,Female,US,mobile,android,Direct,5,1,1,1,1,0
25901,1,45,Female,China,mobile,other,Seo,3,1,1,1,0,0
67389,1,21,Female,US,mobile,iOS,Seo,5,1,1,0,0,0
48885,1,35,Female,China,mobile,android,Seo,2,1,1,0,0,0
17543,0,27,Male,US,mobile,iOS,Direct,5,1,1,1,0,0
6337,0,42,Male,UK,desktop,windows,Direct,4,1,1,1,0,0
23273,0,35,Female,UK,mobile,iOS,Direct,4,1,1,1,1,0
51633,0,33,Female,China,mobile,android,Direct,6,1,1,0,0,0
40413,0,43,Male,UK,mobile,iOS,Direct,5,1,1,1,0,0
85944,0,27,Female,China,mobile,android,Direct,6,1,1,0,0,0
88762,0,37,Female,UK,mobile,android,Direct,9,1,1,0,0,0
22423,0,33,Female,US,desktop,windows,Direct,3,1,1,1,0,0
12124,0,23,Female,US,mobile,android,Direct,7,1,1,0,0,0
22062,0,33,Male,US,desktop,windows,Direct,4,1,0,0,0,0
83291,0,17,Female,US,mobile,iOS,Direct,4,1,1,0,0,0
74761,0,36,Female,China,desktop,windows,Direct,4,1,0,0,0,0
885,1,26,Female,UK,mobile,android,Seo,3,1,1,1,0,0
18497,0,29,Female,China,mobile,android,Seo,2,1,1,0,0,0
66355,0,17,Female,China,desktop,windows,Direct,7,1,1,1,0,0
13763,0,44,Female,US,mobile,iOS,Seo,4,1,1,0,0,0
23458,1,54,Female,China,desktop,windows,Seo,6,1,0,0,0,0
26601,0,36,Female,US,desktop,windows,Direct,5,1,1,0,0,0
83584,1,17,Female,US,mobile,android,Seo,2,1,1,0,0,0
56513,0,18,Female,US,mobile,iOS,Direct,7,1,1,1,0,0
6090,0,23,Female,US,mobile,iOS,Seo,2,1,1,0,0,0
20700,1,36,Female,US,mobile,android,Direct,3,1,1,1,0,0
37738,0,20,Female,US,desktop,windows,Direct,4,1,0,0,0,0
11157,0,40,Male,US,mobile,android,Direct,4,1,1,1,0,0
68657,0,40,Female,US,mobile,android,Direct,3,1,1,1,0,0
3408,0,40,Male,US,desktop,mac,Seo,2,1,1,0,0,0
53788,0,25,Female,China,desktop,windows,Direct,7,1,0,0,0,0
88440,0,24,Female,US,mobile,iOS,Direct,4,1,1,1,0,0
55932,0,24,Male,US,desktop,linux,Direct,5,1,1,0,0,0
72516,0,29,Male,Germany,desktop,windows,Direct,6,1,1,1,0,0
6982,1,38,Female,US,mobile,iOS,Direct,5,1,1,1,0,0
3489,0,20,Female,US,mobile,iOS,Direct,3,1,1,1,0,0
37229,1,34,Female,US,mobile,iOS,Ads,4,1,1,0,0,0
58040,1,26,Female,US,mobile,iOS,Ads,4,1,0,0,0,0
49175,1,35,Female,US,desktop,mac,Ads,3,1,1,1,0,0
35548,1,24,Female,UK,mobile,iOS,Seo,4,1,1,1,0,0
60928,0,38,Female,US,desktop,windows,Direct,4,1,1,1,0,0
65282,0,23,Female,UK,desktop,windows,Direct,4,1,1,1,1,0
16685,1,25,Female,UK,desktop,windows,Seo,2,1,0,0,0,0
53123,0,37,Female,US,mobile,android,Direct,4,1,0,0,0,0
46599,1,24,Female,China,mobile,iOS,Ads,13,1,1,1,1,1
21476,1,32,Male,US,mobile,android,Seo,4,1,1,0,0,0
81675,0,30,Female,US,mobile,android,Direct,4,1,1,1,1,0
77360,0,32,Male,US,mobile,iOS,Direct,5,1,1,1,0,0
27295,0,28,Male,UK,desktop,windows,Direct,9,1,1,0,0,0
38090,1,31,Male,US,mobile,iOS,Ads,14,1,1,1,0,0
10562,0,35,Female,UK,mobile,iOS,Direct,5,1,1,0,0,0
61926,0,30,Male,US,mobile,iOS,Ads,2,1,1,0,0,0
72164,1,21,Female,US,desktop,windows,Seo,4,1,0,0,0,0
50636,0,31,Female,US,mobile,iOS,Direct,4,1,1,0,0,0
54885,0,23,Female,UK,desktop,mac,Direct,7,1,1,1,0,0
30088,1,29,Female,US,mobile,android,Direct,2,1,0,0,0,0
40470,0,23,Male,UK,mobile,android,Direct,4,1,1,1,0,0
42893,0,32,Female,US,mobile,iOS,Direct,5,1,0,0,0,0
56370,0,30,Female,US,mobile,iOS,Direct,1,1,0,0,0,0
75733,1,35,Male,US,mobile,iOS,Seo,3,1,1,1,0,0
37192,0,23,Male,US,mobile,android,Direct,5,1,1,1,0,0
71686,1,18,Male,China,mobile,iOS,Direct,4,1,1,1,0,0
74826,1,17,Male,US,desktop,mac,Direct,4,1,1,0,0,0
56867,1,22,Female,China,mobile,android,Ads,18,1,0,0,0,0
17582,1,24,Male,US,desktop,mac,Seo,4,1,0,0,0,0
2773,0,21,Male,China,desktop,windows,Direct,2,1,1,0,0,0
12198,1,22,Male,China,mobile,android,Ads,3,1,1,1,0,0
29255,0,35,Male,China,mobile,other,Direct,2,1,0,0,0,0
28043,0,32,Male,US,desktop,windows,Direct,4,1,0,0,0,0
24200,1,38,Male,China,mobile,android,Direct,5,1,0,0,0,0
43246,0,44,Female,China,mobile,android,Direct,3,1,1,1,0,0
67729,1,39,Male,Germany,mobile,iOS,Ads,7,1,1,0,0,0
23504,0,23,Male,US,mobile,iOS,Direct,6,1,1,1,0,0
83792,0,32,Female,UK,mobile,android,Direct,8,1,1,1,1,0
47913,0,17,Male,US,mobile,other,Direct,5,1,1,1,0,0
21110,0,18,Female,US,desktop,windows,Direct,10,1,1,1,0,0
84211,0,25,Female,US,desktop,windows,Ads,6,1,1,1,0,0
86911,0,23,Male,UK,mobile,android,Direct,5,1,0,0,0,0
