user_id,new_user,age,sex,country,device,operative_system,source,total_pages_visited
275377,0,23,Male,UK,desktop,windows,Ads,7
116035,0,23,Female,UK,desktop,mac,Seo,7
39628,0,23,Female,US,desktop,windows,Direct,5
51189,1,23,Female,US,mobile,other,Seo,3
392550,1,23,Male,US,desktop,windows,Direct,7
187552,0,23,Male,US,mobile,iOS,Direct,9
722076,0,23,Male,China,mobile,android,Direct,2
948921,0,23,Male,China,mobile,iOS,Direct,8
996815,1,23,Male,UK,desktop,linux,Seo,3
588138,0,23,Female,Germany,desktop,windows,Direct,3
715577,1,23,Male,US,mobile,other,Seo,2
104168,1,23,Male,China,desktop,windows,Ads,3
174210,1,23,Male,China,mobile,iOS,Seo,4
561350,0,23,Female,UK,mobile,other,Direct,3
576867,0,23,Female,US,desktop,windows,Seo,4
964231,0,23,Male,US,mobile,android,Direct,2
224742,1,23,Female,US,mobile,iOS,Ads,4
81850,0,23,Female,UK,mobile,iOS,Ads,18
392390,0,23,Male,US,desktop,mac,Direct,3
187878,0,23,Female,UK,mobile,other,Direct,8
139942,0,23,Female,US,mobile,other,Direct,4
551249,1,23,Male,UK,desktop,mac,Ads,7
130038,0,23,Male,UK,mobile,iOS,Direct,3
929236,1,23,Male,US,desktop,windows,Direct,4
217466,1,23,Female,Germany,mobile,iOS,Seo,4
947987,1,23,Female,US,desktop,windows,Seo,3
913014,0,23,Male,China,mobile,android,Ads,3
732047,1,23,Female,US,mobile,iOS,Ads,3
293485,0,23,Female,Germany,desktop,mac,Direct,3
613524,0,23,Male,US,desktop,windows,Direct,3
46739,1,23,Female,Germany,mobile,android,Direct,5
453721,0,23,Male,US,mobile,android,Direct,7
727481,1,23,Male,UK,mobile,iOS,Seo,7
957904,0,25,Female,US,mobile,iOS,Direct,14
566393,0,23,Male,US,mobile,android,Direct,3
374509,0,23,Female,US,mobile,android,Direct,10
424681,0,23,Male,US,desktop,windows,Seo,3
836985,1,23,Female,US,mobile,android,Ads,5
835887,0,23,Female,US,mobile,iOS,Ads,3
661814,0,23,Male,US,mobile,android,Direct,10
823249,0,23,Female,US,mobile,iOS,Direct,10
406961,0,23,Male,UK,mobile,android,Direct,6
565877,1,23,Female,US,desktop,windows,Seo,2
928763,0,23,Female,US,desktop,windows,Seo,6
183566,0,23,Female,US,mobile,other,Direct,3
929310,1,23,Female,Germany,mobile,iOS,Direct,3
330993,0,23,Male,US,desktop,linux,Ads,14
255726,1,23,Female,Germany,mobile,iOS,Ads,4
89868,1,23,Male,US,mobile,iOS,Ads,3
797289,0,23,Male,US,desktop,mac,Direct,3
909322,0,23,Male,China,desktop,windows,Direct,7
394250,1,23,Female,US,desktop,windows,Seo,7
704338,1,23,Male,US,desktop,windows,Ads,5
495621,1,23,Female,US,mobile,other,Direct,3
100322,0,23,Male,US,mobile,iOS,Direct,6
275882,1,23,Male,UK,mobile,android,Ads,4
829138,1,23,Female,China,mobile,iOS,Seo,6
90786,0,23,Female,Germany,mobile,android,Direct,4
296097,0,23,Male,US,mobile,android,Direct,7
677005,0,23,Male,US,mobile,iOS,Direct,8
786367,0,23,Male,UK,mobile,iOS,Direct,3
358913,0,23,Male,US,mobile,other,Direct,20
309866,0,23,Male,US,mobile,android,Direct,1
374440,1,23,Male,US,desktop,linux,Ads,10
720195,0,23,Male,UK,mobile,iOS,Direct,4
378465,0,23,Male,Germany,mobile,android,Seo,6
653975,0,23,Male,China,mobile,iOS,Direct,3
222746,0,23,Female,US,mobile,iOS,Direct,19
806480,0,23,Female,US,mobile,android,Direct,3
102374,0,23,Female,China,desktop,windows,Direct,4
967353,0,23,Male,Germany,desktop,windows,Ads,4
765289,0,23,Male,Germany,mobile,iOS,Direct,3
540817,0,23,Female,China,mobile,other,Direct,14
793080,0,23,Female,UK,mobile,iOS,Direct,7
889623,0,23,Male,UK,mobile,android,Direct,8
262303,0,23,Female,US,mobile,iOS,Direct,6
728016,0,23,Female,US,mobile,android,Direct,7
63869,0,23,Male,US,desktop,windows,Direct,3
214,1,23,Female,China,mobile,android,Seo,6
370213,1,23,Male,US,mobile,other,Ads,7
932179,1,23,Female,US,desktop,windows,Seo,3
525195,0,23,Female,UK,mobile,iOS,Ads,4
85726,0,23,Female,US,desktop,windows,Ads,13
444384,1,23,Male,China,mobile,iOS,Seo,6
731412,0,23,Female,China,desktop,windows,Direct,7
652589,0,23,Male,US,desktop,windows,Direct,3
77588,1,23,Female,US,desktop,windows,Seo,3
492822,0,23,Male,UK,mobile,android,Direct,9
86598,1,23,Male,UK,mobile,other,Ads,1
327324,0,23,Male,UK,desktop,mac,Direct,4
494198,1,23,Male,UK,desktop,mac,Seo,3
638421,0,23,Male,Germany,mobile,iOS,Ads,3
697003,0,23,Female,US,desktop,mac,Direct,7
743121,0,23,Female,US,desktop,windows,Direct,5
440682,1,23,Male,US,desktop,windows,Seo,6
948290,0,23,Male,US,mobile,iOS,Direct,8
19913,1,23,Male,US,desktop,windows,Seo,11
508540,0,23,Male,US,mobile,iOS,Direct,6
339462,0,23,Male,US,desktop,windows,Ads,3
821333,1,23,Female,US,mobile,iOS,Seo,7
376500,0,23,Female,UK,mobile,iOS,Direct,3
34830,0,23,Male,China,mobile,iOS,Direct,3
837965,0,23,Male,UK,desktop,mac,Direct,3
467945,0,23,Male,US,desktop,windows,Direct,8
556763,1,23,Female,US,mobile,android,Seo,4
293346,0,23,Male,UK,mobile,android,Direct,2
848768,0,23,Male,UK,mobile,android,Direct,4
781199,0,23,Male,China,desktop,linux,Direct,3
73651,0,23,Female,US,mobile,iOS,Direct,2
824162,1,23,Male,China,mobile,android,Direct,5
939122,0,23,Male,US,desktop,windows,Seo,5
979037,0,23,Female,US,mobile,android,Direct,7
595088,1,23,Male,US,desktop,windows,Ads,3
146359,0,23,Male,UK,mobile,android,Direct,3
74736,0,23,Female,US,mobile,android,Direct,3
464458,1,23,Male,US,mobile,iOS,Ads,9
357836,1,23,Female,US,desktop,windows,Seo,2
187175,0,23,Female,US,desktop,windows,Direct,3
167406,0,23,Female,China,desktop,mac,Seo,1
774990,0,23,Male,China,desktop,windows,Direct,5
576330,1,23,Female,US,desktop,windows,Ads,7
926753,0,23,Male,US,mobile,iOS,Direct,5
528222,0,23,Female,China,mobile,iOS,Ads,4
943498,0,23,Male,US,mobile,iOS,Direct,6
852877,1,23,Male,US,mobile,android,Seo,4
615786,1,23,Female,China,desktop,windows,Seo,7
872995,0,23,Male,UK,mobile,iOS,Direct,2
779594,1,23,Female,Germany,mobile,iOS,Seo,3
512926,1,23,Female,China,mobile,iOS,Ads,10
862719,0,23,Male,Germany,desktop,windows,Seo,4
208262,1,23,Female,US,desktop,mac,Seo,6
961447,0,23,Female,UK,desktop,windows,Direct,6
348752,1,23,Female,Germany,desktop,windows,Seo,7
764445,1,23,Male,China,mobile,android,Ads,6
872103,0,23,Female,US,mobile,android,Direct,5
677714,1,23,Female,US,desktop,mac,Seo,5
197315,0,23,Female,UK,mobile,iOS,Direct,4
290661,0,23,Female,US,desktop,windows,Direct,4
230316,0,23,Male,China,mobile,iOS,Seo,3
519985,1,23,Female,US,mobile,iOS,Ads,3
156387,0,23,Female,US,mobile,iOS,Direct,9
595177,0,23,Male,US,mobile,iOS,Direct,6
724626,0,23,Female,UK,mobile,android,Direct,4
804239,0,23,Male,China,mobile,android,Direct,4
104930,0,23,Male,US,mobile,android,Direct,3
216088,1,23,Male,Germany,desktop,mac,Seo,3
340323,0,23,Female,US,mobile,android,Direct,3
539535,0,23,Male,China,desktop,windows,Direct,4
433454,1,23,Male,China,desktop,windows,Direct,4
364426,0,23,Female,China,desktop,windows,Ads,2
714182,0,23,Female,China,mobile,iOS,Direct,7
953770,0,23,Male,US,mobile,other,Direct,5
24374,1,23,Male,UK,mobile,android,Seo,8
703915,1,23,Male,US,mobile,other,Seo,5
500742,1,23,Male,US,mobile,iOS,Direct,2
449036,0,23,Female,Germany,mobile,iOS,Direct,13
492115,1,23,Female,US,desktop,windows,Direct,6
235438,0,23,Female,China,mobile,android,Direct,3
314118,0,23,Male,UK,mobile,iOS,Direct,5
289722,0,23,Male,US,mobile,iOS,Direct,6
934351,0,23,Male,US,desktop,windows,Direct,5
374408,0,23,Female,UK,desktop,windows,Direct,5
701247,0,23,Male,China,mobile,iOS,Direct,8
864510,1,23,,US,desktop,windows,Direct,3
758613,0,23,Female,China,mobile,android,Direct,8
4954,0,23,Female,China,desktop,windows,Direct,6
52072,1,23,Male,China,mobile,android,Seo,3
175763,1,23,Female,China,desktop,windows,Seo,9
144659,0,23,Male,US,mobile,iOS,Direct,2
224397,0,23,Male,Germany,mobile,android,Direct,3
731149,0,23,Female,US,desktop,windows,Direct,2
638165,1,23,Female,US,desktop,windows,Seo,13
277670,0,23,Male,US,mobile,android,Direct,6
729872,0,23,Female,US,mobile,iOS,Direct,10
472490,1,23,Female,China,mobile,android,Seo,5
681405,0,23,Male,US,mobile,iOS,Direct,3
594093,0,23,Male,US,desktop,mac,Seo,4
68669,1,23,Male,US,mobile,other,Ads,4
832583,0,23,Female,UK,desktop,mac,Direct,3
250176,0,23,Female,US,desktop,windows,Direct,4
137069,0,23,Male,US,mobile,iOS,Seo,5
649554,0,23,Male,US,mobile,android,Direct,6
280247,1,23,Male,US,mobile,android,Ads,3
151089,1,23,Male,US,mobile,android,Ads,2
746406,0,23,Female,China,mobile,android,Direct,2
525035,1,23,Female,UK,mobile,android,Ads,4
890939,0,23,Male,China,desktop,windows,Direct,6
839537,0,23,Male,US,desktop,windows,Direct,5
728451,0,23,Male,US,mobile,iOS,Direct,3
711935,0,23,Male,US,desktop,windows,Direct,4
831878,0,23,Male,UK,mobile,iOS,Seo,6
419804,0,23,Female,UK,desktop,mac,Ads,2
166038,0,23,Male,US,desktop,windows,Direct,7
230313,1,23,Female,US,mobile,android,Seo,6
928102,0,23,Female,UK,mobile,iOS,Direct,7
440287,0,23,Female,US,mobile,iOS,Direct,5
794095,0,23,Male,China,mobile,iOS,Direct,3
473862,0,23,Male,US,desktop,windows,Seo,12
924680,0,23,Male,US,desktop,windows,Direct,7
314453,1,23,Male,US,desktop,windows,Direct,6
704194,1,23,Female,US,desktop,windows,Seo,10
216716,1,23,Male,US,mobile,android,Seo,7
275902,0,23,Female,UK,mobile,android,Direct,7
48192,0,23,Male,China,desktop,windows,Seo,6
380784,1,23,Male,US,mobile,android,Seo,3
434795,0,23,Male,Germany,mobile,android,Direct,6
574938,1,23,Male,UK,mobile,iOS,Seo,8
607644,1,23,Male,Germany,desktop,windows,Ads,8
722131,0,23,Male,US,desktop,windows,Direct,5
783303,0,23,Male,China,desktop,mac,Direct,4
698320,0,23,Female,US,mobile,iOS,Direct,1
79977,0,23,Female,Germany,mobile,android,Direct,8
347913,0,23,Female,China,mobile,android,Direct,4
601489,1,23,Male,US,desktop,mac,Seo,5
77640,0,23,Male,China,desktop,windows,Direct,6
403636,0,23,Female,US,desktop,windows,Seo,8
344175,0,23,Male,China,desktop,windows,Direct,6
850693,0,23,Female,US,desktop,windows,Seo,10
689358,0,23,Male,UK,mobile,iOS,Ads,9
951306,0,23,Male,US,desktop,windows,Direct,4
91727,0,23,Female,Germany,desktop,windows,Direct,6
424353,1,23,Female,US,mobile,iOS,Seo,8
450199,1,23,Male,UK,mobile,iOS,Seo,3
928001,0,23,Male,China,mobile,android,Direct,3
694361,1,23,Female,US,desktop,windows,Ads,4
639188,0,23,Female,China,desktop,windows,Direct,2
464390,0,23,Female,US,desktop,windows,Direct,4
919797,0,23,Female,UK,desktop,windows,Direct,6
897561,0,23,Male,US,mobile,iOS,Direct,12
193213,1,23,Male,China,desktop,mac,Seo,21
298516,0,23,Female,US,mobile,android,Direct,11
523273,0,23,Male,US,mobile,iOS,Ads,7
628699,0,23,Female,US,mobile,android,Direct,4
756895,0,23,Female,China,desktop,windows,Direct,6
256531,1,23,Male,Germany,desktop,windows,Direct,10
827670,0,23,Female,US,desktop,mac,Direct,8
322509,0,23,Female,China,desktop,windows,Direct,13
69313,1,23,Female,US,mobile,iOS,Seo,24
65843,0,23,Male,US,mobile,iOS,Direct,8
596764,0,23,Male,US,mobile,android,Direct,1
277689,1,23,Female,US,mobile,iOS,Seo,4
404167,0,23,Female,China,mobile,iOS,Direct,3
720155,0,23,Female,UK,desktop,mac,Direct,10
543719,0,23,Female,US,mobile,iOS,Ads,9
349600,1,23,Male,China,mobile,android,Direct,7
293706,0,23,Male,US,mobile,android,Ads,3
167684,0,23,Female,China,mobile,iOS,Seo,5
946412,0,23,Female,US,mobile,iOS,Direct,2
387774,0,23,Male,UK,mobile,iOS,Seo,3
120144,0,23,Female,US,mobile,other,Direct,2
360528,0,23,Male,US,desktop,windows,Direct,7
281255,1,23,,UK,mobile,iOS,Seo,12
442427,1,23,Male,UK,mobile,android,Ads,3
125616,0,23,Female,US,desktop,,Direct,6
727575,0,23,Female,China,mobile,iOS,Ads,3
723846,0,23,Female,China,mobile,iOS,Direct,8
530282,0,23,Female,China,mobile,iOS,Direct,4
75176,0,23,Female,US,mobile,android,Direct,7
862925,0,23,Male,US,mobile,iOS,Direct,4
765932,1,23,Male,US,mobile,iOS,Seo,7
782527,0,23,Male,US,desktop,windows,Ads,8
461169,0,23,Male,UK,mobile,other,Direct,9
91369,1,23,Female,China,mobile,iOS,Ads,7
702209,1,23,Male,US,desktop,windows,Seo,2
577113,1,23,Female,China,desktop,windows,Seo,3
603495,1,23,Male,UK,mobile,android,Seo,4
373040,0,23,Male,US,mobile,iOS,Ads,8
859479,0,23,Female,US,mobile,android,Direct,8
32459,1,23,Female,US,desktop,mac,Ads,4
373410,0,23,Male,US,mobile,iOS,Direct,6
174238,0,23,Female,China,mobile,android,Direct,5
547065,0,23,Male,Germany,mobile,android,Direct,19
805230,0,23,Female,UK,desktop,windows,Direct,6
532087,0,23,Male,China,mobile,android,Direct,2
502822,0,23,Male,Germany,desktop,windows,Ads,4
473860,0,23,Male,US,mobile,android,Direct,7
458199,1,23,Male,US,mobile,android,Seo,9
698237,1,23,Female,US,mobile,iOS,Ads,7
338081,1,23,Male,US,desktop,windows,Ads,5
674740,0,23,Female,US,desktop,mac,Direct,2
24496,0,23,Female,US,desktop,windows,Direct,7
966710,0,23,Female,UK,mobile,iOS,Direct,8
421065,0,23,Female,Germany,desktop,windows,Ads,10
800051,0,23,Male,UK,mobile,android,Direct,9
311316,1,23,Male,Germany,mobile,iOS,Ads,3
806168,0,23,Male,US,mobile,iOS,Direct,5
409031,0,23,Female,UK,desktop,windows,Direct,5
325416,0,23,Male,China,mobile,iOS,Direct,8
588326,0,23,Female,UK,desktop,windows,Ads,5
223390,0,23,Male,US,mobile,other,Direct,1
140871,0,23,Male,UK,desktop,mac,Seo,4
622265,1,23,Male,UK,desktop,windows,Seo,6
798624,0,23,Female,US,desktop,windows,Seo,6
113592,0,23,Female,US,desktop,windows,Direct,2
245145,0,23,Male,US,mobile,other,Ads,3
171767,0,23,Female,US,desktop,mac,Direct,6
362374,1,23,Male,China,mobile,android,Seo,7
805317,1,23,Male,US,desktop,windows,Seo,6
895067,0,23,Female,Germany,desktop,windows,Direct,4
343163,0,23,Female,US,desktop,windows,Direct,3
3861,0,23,Male,US,mobile,android,Direct,6
96455,0,23,Male,US,desktop,windows,Direct,5
701326,0,23,Female,US,mobile,android,Ads,4
820976,0,23,Male,China,mobile,android,Direct,3
834011,0,23,Female,UK,mobile,iOS,Direct,3
498214,0,23,Male,US,mobile,android,Seo,5
194763,0,23,Male,US,mobile,iOS,Direct,2
797293,0,23,Male,US,mobile,iOS,Direct,13
364793,0,23,Female,UK,mobile,iOS,Seo,9
663248,0,23,Male,US,desktop,windows,Direct,9
539075,0,23,Male,US,desktop,windows,Direct,7
169814,0,23,Female,US,desktop,windows,Seo,6
303615,0,23,Female,US,desktop,windows,Direct,14
273923,0,23,Male,Germany,desktop,windows,Direct,4
583563,0,23,Male,China,mobile,iOS,Direct,4
95066,0,23,Female,UK,desktop,windows,Ads,5
914072,0,23,Male,UK,mobile,iOS,Ads,6
307371,0,23,Female,US,desktop,mac,Direct,8
560148,0,23,Male,US,mobile,iOS,Direct,3
883856,1,23,Female,China,desktop,mac,Ads,8
701363,1,23,Female,US,mobile,iOS,Seo,2
983221,1,23,Female,US,desktop,windows,Seo,4
346928,1,23,Male,US,desktop,windows,Seo,3
796789,1,23,Female,China,desktop,windows,Seo,4
515035,0,23,Female,US,mobile,android,Direct,3
68983,0,23,Female,US,desktop,windows,Seo,11
480760,0,23,Female,US,mobile,android,Seo,2
894393,0,23,Male,UK,mobile,iOS,Direct,1
295072,1,23,Male,US,mobile,android,Seo,4
821409,0,23,Female,US,mobile,android,Direct,27
388498,1,23,Male,US,desktop,linux,Seo,14
315568,0,23,Male,UK,mobile,other,Direct,3
434729,0,23,Male,UK,mobile,iOS,Direct,3
43918,0,23,Male,Germany,mobile,android,Direct,4
125580,0,23,Female,US,mobile,iOS,Direct,8
610172,0,23,Female,Germany,desktop,mac,Direct,5
323448,1,23,Male,US,mobile,iOS,Seo,5
366519,0,23,Male,US,desktop,windows,Direct,20
891665,1,23,Male,China,mobile,android,Ads,2
238167,1,23,Male,US,mobile,iOS,Seo,3
125708,0,23,Female,US,desktop,windows,Direct,9
771412,1,23,Female,UK,mobile,iOS,Ads,3
493517,0,23,Male,China,mobile,iOS,Direct,10
53988,0,23,Male,China,mobile,android,Direct,6
237566,1,23,Male,China,desktop,mac,Ads,9
4185,0,23,Male,US,desktop,linux,Direct,3
999189,0,23,Male,US,desktop,linux,Seo,3
627368,1,23,Female,Germany,mobile,iOS,Seo,2
915175,0,23,Female,China,desktop,windows,Ads,3
393328,0,23,Male,China,desktop,windows,Direct,5
436081,0,23,Male,US,desktop,mac,Direct,19
245282,1,23,Female,US,mobile,android,Ads,3
842221,0,23,Female,China,mobile,iOS,Direct,9
467474,0,23,Male,Germany,desktop,mac,Direct,11
547097,1,23,Female,US,mobile,iOS,Ads,11
393094,1,23,Male,US,mobile,iOS,Ads,7
401602,1,23,Male,US,mobile,iOS,Seo,2
197012,1,23,Female,China,mobile,android,Ads,9
847518,1,23,Female,US,desktop,windows,Seo,3
223167,0,23,Female,UK,desktop,windows,Seo,4
726110,0,23,Male,US,mobile,android,Direct,3
337393,0,23,Female,US,desktop,mac,Direct,5
387716,0,23,Male,UK,desktop,windows,Seo,13
611322,1,23,Female,US,desktop,windows,Seo,19
783079,0,23,Female,US,desktop,windows,Direct,6
12192,0,23,Male,UK,mobile,android,Direct,4
642257,0,23,Male,US,desktop,mac,Direct,3
798425,1,23,Female,UK,desktop,windows,Ads,3
375182,1,23,Male,US,mobile,android,Seo,3
240619,1,23,Male,China,mobile,android,Ads,4
872703,1,23,Female,US,mobile,iOS,Seo,17
654129,0,23,Female,UK,mobile,iOS,Direct,3
976080,1,23,Male,UK,mobile,other,Seo,11
8362,0,23,Male,US,mobile,android,Ads,5
26876,0,23,Female,UK,mobile,iOS,Direct,4
392117,0,23,Female,US,desktop,windows,Direct,4
567588,1,23,Male,US,desktop,windows,Ads,15
882110,1,23,Male,UK,mobile,iOS,Seo,4
578206,1,23,Male,UK,mobile,android,Seo,15
774753,1,23,Female,China,mobile,android,Seo,4
69415,1,23,Female,US,mobile,other,Ads,3
280757,0,23,Male,UK,desktop,mac,Direct,9
807325,0,23,Female,Germany,desktop,mac,Direct,8
435319,0,23,Male,China,desktop,windows,Ads,2
951329,1,23,Female,China,mobile,iOS,Seo,5
249459,1,23,Female,UK,mobile,iOS,Seo,8
990313,0,23,Female,US,desktop,windows,Direct,12
433565,0,23,Male,UK,desktop,mac,Direct,8
424310,1,23,Male,US,mobile,android,Direct,6
499888,1,23,Male,US,mobile,iOS,Ads,5
339849,0,23,Female,US,mobile,other,Direct,15
485482,0,23,Female,US,desktop,windows,Direct,9
434461,1,23,Female,China,mobile,iOS,Seo,8
775459,0,22,Male,US,mobile,android,Direct,9
484610,0,22,Male,China,mobile,android,Direct,3
474666,0,22,Male,China,mobile,android,Direct,3
540665,1,22,Male,UK,mobile,other,Seo,9
273296,1,22,Male,US,mobile,android,Seo,2
795251,1,22,Female,China,mobile,iOS,Seo,7
200126,0,22,Female,US,desktop,windows,Direct,4
824958,0,22,Male,US,mobile,iOS,Direct,3
661496,0,22,Female,US,mobile,iOS,Direct,6
214368,0,22,Male,US,desktop,windows,Direct,7
949129,0,22,Female,US,mobile,iOS,Direct,3
84787,1,22,Male,US,mobile,android,Ads,8
190943,0,22,Male,US,desktop,mac,Direct,4
992714,1,22,Female,US,mobile,android,Seo,2
98581,1,22,Male,US,desktop,windows,Ads,2
707925,0,22,Male,UK,mobile,iOS,Direct,3
526634,1,22,Female,US,mobile,iOS,Seo,2
625760,0,22,Female,US,mobile,iOS,Seo,3
400290,0,22,Male,Germany,mobile,other,Direct,5
288939,1,22,Male,China,desktop,mac,Ads,2
910111,0,22,Female,US,desktop,windows,Ads,4
518205,0,22,Female,US,desktop,windows,Direct,4
222396,1,22,Female,US,mobile,android,Seo,6
966432,0,22,Female,US,desktop,windows,Direct,5
113886,0,22,Female,US,desktop,windows,Direct,6
112711,1,22,Male,Germany,desktop,windows,Seo,5
490747,1,22,Female,US,desktop,windows,Seo,3
757104,0,22,Male,China,desktop,windows,Direct,6
761630,1,22,Female,UK,desktop,windows,Direct,2
479405,0,22,Female,Germany,desktop,windows,Direct,3
780721,0,22,Female,US,desktop,windows,Direct,2
652496,0,22,Female,US,mobile,iOS,Direct,3
320488,0,22,Female,US,mobile,android,Direct,4
359089,0,22,Male,China,mobile,android,Seo,1
122028,0,22,Female,US,mobile,android,Direct,4
917835,1,22,Male,US,mobile,android,Seo,3
750377,1,22,Male,US,mobile,android,Ads,8
857513,1,22,Female,China,mobile,other,Ads,2
711347,0,22,Male,China,mobile,android,Direct,3
328357,0,22,Male,UK,mobile,android,Direct,3
240299,0,22,Male,US,desktop,windows,Direct,2
478450,0,22,Female,UK,desktop,windows,Direct,7
102245,0,22,Male,US,desktop,windows,Direct,5
908026,0,22,Female,US,mobile,iOS,Direct,8
544627,1,22,Male,Germany,desktop,windows,Ads,7
463303,0,22,Female,UK,desktop,windows,Seo,5
974164,1,22,Male,China,mobile,iOS,Ads,6
856821,1,22,Male,Germany,desktop,mac,Ads,3
508249,0,22,Female,UK,mobile,iOS,Direct,3
302105,0,22,Male,UK,mobile,iOS,Direct,5
294034,1,22,Male,US,desktop,windows,Ads,3
606075,0,22,Male,US,desktop,mac,Direct,8
98647,1,22,Male,US,mobile,iOS,Seo,8
109876,0,22,Male,China,mobile,android,Direct,3
515921,1,22,Male,Germany,desktop,windows,Seo,4
833608,0,22,Male,UK,desktop,mac,Direct,3
101481,1,22,Female,Germany,mobile,other,Seo,3
993955,0,22,Male,US,mobile,iOS,Seo,9
729835,0,24,Female,US,desktop,windows,Direct,20
296252,1,22,Male,China,mobile,iOS,Seo,7
202570,1,22,Female,US,mobile,iOS,Ads,4
519655,1,22,Male,UK,desktop,windows,Ads,8
578193,0,22,Male,US,mobile,android,Ads,5
319692,0,22,Female,US,mobile,iOS,Seo,5
13859,0,22,Male,Germany,mobile,android,Direct,4
110873,0,22,Male,US,mobile,android,Direct,3
984377,1,22,Male,China,mobile,other,Seo,3
910541,1,22,Male,US,desktop,mac,Ads,7
618938,0,22,Female,US,mobile,iOS,Direct,4
632028,0,22,Female,US,desktop,windows,Direct,5
695801,0,22,Female,US,mobile,iOS,Direct,3
428818,0,22,Male,China,desktop,windows,Direct,6
971212,0,22,Female,UK,mobile,iOS,Direct,16
904667,0,22,Female,US,mobile,other,Seo,3
925919,0,22,Male,US,desktop,windows,Direct,1
214504,0,22,Male,US,mobile,android,Direct,13
328333,0,22,Female,China,mobile,android,Direct,4
207849,0,22,Female,US,desktop,windows,Direct,2
202273,0,22,Male,US,mobile,android,Direct,4
467017,0,22,Female,China,mobile,iOS,Direct,6
114756,1,22,Female,US,desktop,mac,Ads,6
65099,0,22,Male,UK,mobile,iOS,Ads,2
842736,0,22,Male,US,mobile,iOS,Seo,6
857895,0,22,Male,US,mobile,iOS,Direct,5
133731,0,22,Female,US,desktop,mac,Direct,2
70327,1,22,Male,US,desktop,windows,Ads,3
33604,1,22,Male,China,desktop,windows,Seo,3
529322,1,22,Male,China,desktop,windows,Ads,2
143541,0,22,Male,US,mobile,iOS,Direct,4
673566,1,22,Male,US,mobile,iOS,Seo,9
795148,0,22,Female,US,mobile,android,Direct,7
657020,0,22,Male,UK,mobile,iOS,Direct,13
248667,0,22,Male,US,desktop,windows,Seo,2
288256,0,22,Male,China,mobile,iOS,Direct,2
460916,0,22,Male,UK,mobile,android,Direct,3
752103,0,22,Male,US,desktop,windows,Direct,16
806672,1,22,Female,China,mobile,android,Seo,15
60217,0,22,Male,UK,mobile,iOS,Direct,10
712944,0,22,Male,US,mobile,android,Direct,4
389961,0,22,Male,US,mobile,android,Direct,12
84044,0,22,Male,US,mobile,android,Direct,4
959264,0,22,Female,UK,mobile,iOS,Direct,2
692872,0,22,Male,US,desktop,windows,Seo,3
948633,0,22,Male,US,mobile,android,Direct,3
754312,0,22,Female,UK,desktop,mac,Direct,6
570766,0,22,Female,UK,mobile,iOS,Direct,2
78994,1,22,Male,US,mobile,iOS,Seo,7
824951,0,22,Female,US,desktop,windows,Direct,3
82124,0,22,Male,UK,desktop,windows,Direct,6
843420,0,22,Male,UK,mobile,android,Direct,9
958011,0,22,Male,China,mobile,android,Seo,2
583152,0,22,Female,US,desktop,windows,Direct,8
574703,0,22,Male,China,desktop,windows,Direct,4
12507,0,22,Female,US,mobile,iOS,Direct,5
818609,1,22,Male,US,mobile,iOS,Seo,3
312321,1,22,Male,China,mobile,iOS,Ads,7
251300,0,22,Female,US,mobile,iOS,Direct,3
829337,0,22,Female,US,mobile,android,Direct,11
869614,1,22,Male,US,mobile,iOS,Seo,5
520013,1,22,Male,US,mobile,iOS,Seo,5
625072,1,22,Male,US,mobile,android,Seo,3
590349,1,22,Female,China,desktop,windows,Seo,6
930698,1,22,Female,US,mobile,iOS,Ads,6
729626,0,22,Male,US,mobile,iOS,Seo,10
911607,1,22,Female,China,mobile,android,Ads,9
324648,0,22,Male,US,mobile,iOS,Direct,4
795651,0,22,Male,US,mobile,android,Direct,3
977409,1,22,Male,US,desktop,windows,Ads,6
232809,1,22,Male,US,desktop,windows,Seo,12
233168,1,22,Male,US,desktop,windows,Seo,6
307969,0,22,Male,UK,desktop,mac,Direct,4
914515,1,22,Male,US,mobile,other,Seo,3
304806,1,22,Male,US,desktop,windows,Ads,3
757486,1,22,Male,US,mobile,android,Seo,6
740437,1,22,Male,US,desktop,windows,Seo,2
485972,1,22,Male,China,mobile,android,Seo,3
720188,0,22,Male,US,mobile,android,Direct,8
110333,1,22,Male,UK,desktop,mac,Seo,3
107766,0,22,Male,UK,mobile,iOS,Direct,2
288321,1,22,Female,UK,mobile,iOS,Seo,5
113599,1,22,Male,US,mobile,android,Direct,9
623379,0,22,Male,China,desktop,windows,Direct,3
675381,1,22,Female,UK,desktop,mac,Seo,2
555247,1,22,Female,US,mobile,iOS,Ads,3
410208,0,22,Female,UK,desktop,mac,Seo,3
754690,0,22,Female,US,mobile,android,Direct,9
962052,0,22,Male,UK,desktop,windows,Direct,7
389352,1,22,Female,UK,mobile,android,Seo,5
850224,0,22,Female,UK,mobile,iOS,Direct,8
477020,0,22,Male,US,mobile,iOS,Direct,3
515874,0,33,Female,China,mobile,iOS,Direct,21
554314,1,22,Male,US,desktop,windows,Direct,11
604459,0,22,Male,China,desktop,mac,Seo,1
883134,0,22,Male,US,mobile,android,Direct,4
618084,0,22,Female,China,mobile,android,Seo,6
368871,0,22,Female,UK,mobile,android,Seo,9
506929,0,22,Female,UK,mobile,iOS,Direct,5
823340,0,22,Male,US,mobile,android,Direct,9
